"work_year","experience_level","job_title","salary","salary_currency","salary_in_usd","employee_residence","company_location"
"2023","SE","Machine Learning Engineer","163000","USD","163000","US","US"
"2023","MI","Data Scientist","120000","USD","120000","US","US"
"2023","MI","Data Scientist","90000","USD","90000","US","US"
"2023","SE","Data Scientist","218000","USD","218000","US","US"
"2023","SE","Data Scientist","118000","USD","118000","US","US"
"2023","SE","Data Scientist","210000","USD","210000","US","US"
"2023","SE","Data Scientist","168000","USD","168000","US","US"
"2023","SE","Machine Learning Engineer","311000","USD","311000","US","US"
"2023","SE","Machine Learning Engineer","162540","USD","162540","US","US"
"2023","MI","Insight Analyst","42000","GBP","51676","GB","GB"
"2023","MI","Insight Analyst","35000","GBP","43064","GB","GB"
"2023","EX","Data Scientist","258750","USD","258750","US","US"
"2023","EX","Data Scientist","185000","USD","185000","US","US"
"2023","EX","Data Scientist","225000","USD","225000","US","US"
"2023","EX","Data Scientist","145000","USD","145000","US","US"
"2023","SE","Machine Learning Engineer","226600","USD","226600","US","US"
"2023","SE","Machine Learning Engineer","140100","USD","140100","US","US"
"2023","SE","Data Scientist","45000","EUR","48585","ES","ES"
"2023","SE","Data Scientist","36000","EUR","38868","ES","ES"
"2023","SE","Data Scientist","190000","USD","190000","US","US"
"2023","SE","Data Scientist","165000","USD","165000","US","US"
"2023","SE","Data Scientist","175000","USD","175000","US","US"
"2023","SE","Data Scientist","160000","USD","160000","US","US"
"2023","SE","Machine Learning Engineer","247500","USD","247500","US","US"
"2023","SE","Machine Learning Engineer","172200","USD","172200","US","US"
"2023","SE","Machine Learning Engineer","247500","USD","247500","US","US"
"2023","SE","Machine Learning Engineer","172200","USD","172200","US","US"
"2023","SE","Data Engineer","153600","USD","153600","US","US"
"2023","SE","Data Engineer","106800","USD","106800","US","US"
"2023","SE","Business Intelligence Developer","140000","USD","140000","CA","CA"
"2023","SE","Business Intelligence Developer","76500","USD","76500","CA","CA"
"2023","SE","ETL Developer","182850","USD","182850","US","US"
"2023","SE","ETL Developer","113000","USD","113000","US","US"
"2023","SE","Data Engineer","150000","USD","150000","US","US"
"2023","SE","Data Engineer","120000","USD","120000","US","US"
"2023","MI","Data Analyst","105000","USD","105000","US","US"
"2023","MI","Data Analyst","95000","USD","95000","US","US"
"2023","SE","Data Architect","306000","USD","306000","US","US"
"2023","SE","Data Architect","204000","USD","204000","US","US"
"2023","SE","Data Scientist","160000","USD","160000","US","US"
"2023","SE","Data Scientist","135000","USD","135000","US","US"
"2023","SE","Data Architect","85000","GBP","104584","GB","GB"
"2023","SE","Data Architect","75000","GBP","92280","GB","GB"
"2023","MI","Data Analyst","126000","USD","126000","US","US"
"2023","MI","Data Analyst","86400","USD","86400","US","US"
"2023","SE","Data Engineer","232760","USD","232760","US","US"
"2023","SE","Data Engineer","169280","USD","169280","US","US"
"2023","SE","Data Analyst","136000","USD","136000","US","US"
"2023","SE","Data Analyst","104000","USD","104000","US","US"
"2023","SE","Data Scientist","185900","USD","185900","US","US"
"2023","SE","Data Scientist","129300","USD","129300","US","US"
"2023","SE","Data Scientist","168000","USD","168000","US","US"
"2023","SE","Data Scientist","130000","USD","130000","US","US"
"2023","SE","Data Scientist","185900","USD","185900","US","US"
"2023","SE","Data Scientist","129300","USD","129300","US","US"
"2023","MI","Data Engineer","162500","USD","162500","US","US"
"2023","MI","Data Engineer","130000","USD","130000","US","US"
"2023","SE","Data Scientist","240350","USD","240350","US","US"
"2023","SE","Data Scientist","174800","USD","174800","US","US"
"2023","SE","Machine Learning Engineer","247500","USD","247500","US","US"
"2023","SE","Machine Learning Engineer","172200","USD","172200","US","US"
"2023","SE","Data Engineer","154000","USD","154000","US","US"
"2023","SE","Data Engineer","116000","USD","116000","US","US"
"2023","SE","Data Scientist","168000","USD","168000","US","US"
"2023","SE","Data Scientist","130000","USD","130000","US","US"
"2023","SE","Data Analyst","153600","USD","153600","US","US"
"2023","SE","Data Analyst","107500","USD","107500","US","US"
"2023","MI","Data Analyst","94100","USD","94100","GB","GB"
"2023","MI","Data Analyst","72400","USD","72400","GB","GB"
"2023","SE","ML Engineer","178000","USD","178000","US","US"
"2023","SE","ML Engineer","152000","USD","152000","US","US"
"2023","SE","Applied Scientist","192000","USD","192000","US","US"
"2023","SE","Applied Scientist","164000","USD","164000","US","US"
"2023","SE","Data Scientist","233200","USD","233200","US","US"
"2023","SE","Data Scientist","140000","USD","140000","US","US"
"2023","SE","Data Engineer","194000","USD","194000","US","US"
"2023","SE","Data Engineer","161000","USD","161000","US","US"
"2023","SE","Business Intelligence Engineer","225000","USD","225000","US","US"
"2023","SE","Business Intelligence Engineer","156400","USD","156400","US","US"
"2023","SE","NLP Engineer","210000","USD","210000","US","US"
"2023","SE","NLP Engineer","160000","USD","160000","US","US"
"2023","SE","Data Analyst","153600","USD","153600","US","US"
"2023","SE","Data Analyst","107500","USD","107500","US","US"
"2023","SE","Data Engineer","185900","USD","185900","US","US"
"2023","SE","Data Engineer","129300","USD","129300","US","US"
"2023","SE","Data Scientist","145000","USD","145000","US","US"
"2023","SE","Data Scientist","120000","USD","120000","US","US"
"2023","SE","Data Analyst","206000","USD","206000","US","US"
"2023","SE","Data Analyst","130000","USD","130000","US","US"
"2023","SE","Data Analyst","153600","USD","153600","US","US"
"2023","SE","Data Analyst","107500","USD","107500","US","US"
"2023","SE","Data Engineer","146100","USD","146100","GB","GB"
"2023","SE","Data Engineer","112400","USD","112400","GB","GB"
"2023","SE","Data Engineer","241000","USD","241000","US","US"
"2023","SE","Data Engineer","155000","USD","155000","US","US"
"2023","EX","Data Engineer","194500","USD","194500","US","US"
"2023","EX","Data Engineer","115500","USD","115500","US","US"
"2023","MI","Data Specialist","110000","USD","110000","US","US"
"2023","MI","Data Specialist","70000","USD","70000","US","US"
"2023","SE","ML Engineer","199000","USD","199000","US","US"
"2023","SE","ML Engineer","145000","USD","145000","US","US"
"2023","SE","Data Scientist","200000","USD","200000","US","US"
"2023","SE","Data Scientist","170000","USD","170000","US","US"
"2023","SE","Data Scientist","150120","USD","150120","US","US"
"2023","SE","Data Scientist","120096","USD","120096","US","US"
"2023","SE","Machine Learning Engineer","253000","USD","253000","US","US"
"2023","SE","Machine Learning Engineer","168000","USD","168000","US","US"
"2023","SE","Data Scientist","200000","USD","200000","US","US"
"2023","SE","Data Scientist","170000","USD","170000","US","US"
"2023","SE","Decision Scientist","185900","USD","185900","US","US"
"2023","SE","Decision Scientist","129300","USD","129300","US","US"
"2023","SE","Analytics Engineer","178600","USD","178600","US","US"
"2023","SE","Analytics Engineer","142880","USD","142880","US","US"
"2023","SE","Data Science Manager","255000","USD","255000","US","US"
"2023","SE","Data Science Manager","169000","USD","169000","US","US"
"2023","MI","Data Scientist","155000","USD","155000","US","US"
"2023","MI","Data Scientist","100000","USD","100000","US","US"
"2023","MI","Data Engineer","151410","USD","151410","US","US"
"2023","MI","Data Engineer","144200","USD","144200","US","US"
"2023","EN","Data Scientist","151410","USD","151410","US","US"
"2023","EN","Data Scientist","115360","USD","115360","US","US"
"2023","SE","Data Engineer","252000","USD","252000","US","US"
"2023","SE","Data Engineer","129000","USD","129000","US","US"
"2023","MI","Analytics Engineer","193170","USD","193170","US","US"
"2023","MI","Analytics Engineer","116480","USD","116480","US","US"
"2023","MI","Applied Scientist","250000","USD","250000","US","US"
"2023","MI","Applied Scientist","125000","USD","125000","US","US"
"2023","SE","Data Engineer","146000","USD","146000","US","US"
"2023","SE","Data Engineer","94000","USD","94000","US","US"
"2023","EX","Director of Data Science","200000","GBP","246080","GB","GB"
"2023","EX","Director of Data Science","165000","GBP","203016","GB","GB"
"2023","EX","Head of Data","110000","GBP","135344","GB","GB"
"2023","EX","Head of Data","90000","GBP","110736","GB","GB"
"2023","SE","Applied Scientist","260000","USD","260000","US","US"
"2023","SE","Applied Scientist","136000","USD","136000","US","US"
"2023","EX","Head of Data","329500","USD","329500","US","US"
"2023","EX","Head of Data","269600","USD","269600","US","US"
"2023","SE","Data Architect","250500","USD","250500","US","US"
"2023","SE","Data Architect","159500","USD","159500","US","US"
"2023","EN","Data Analyst","115000","USD","115000","US","US"
"2023","EN","Data Analyst","105000","USD","105000","US","US"
"2023","SE","Research Scientist","250000","USD","250000","US","US"
"2023","SE","Research Scientist","170000","USD","170000","US","US"
"2023","SE","Research Scientist","198800","USD","198800","US","US"
"2023","SE","Research Scientist","105200","USD","105200","US","US"
"2023","EN","Data Analyst","94035","USD","94035","US","US"
"2023","EN","Data Analyst","57920","USD","57920","US","US"
"2023","SE","Applied Scientist","222200","USD","222200","US","US"
"2023","SE","Applied Scientist","136000","USD","136000","US","US"
"2023","SE","Data Analyst","113600","USD","113600","US","US"
"2023","SE","Data Analyst","60000","USD","60000","US","US"
"2023","SE","Data Engineer","150000","USD","150000","US","US"
"2023","SE","Data Engineer","130000","USD","130000","US","US"
"2023","SE","Data Scientist","256000","USD","256000","US","US"
"2023","SE","Data Scientist","160000","USD","160000","US","US"
"2023","SE","Data Engineer","180000","USD","180000","US","US"
"2023","SE","Data Engineer","165000","USD","165000","US","US"
"2023","SE","Data Analyst","116000","USD","116000","US","US"
"2023","SE","Data Analyst","78000","USD","78000","US","US"
"2023","SE","Computer Vision Engineer","245000","USD","245000","GB","GB"
"2023","SE","Computer Vision Engineer","210000","USD","210000","GB","GB"
"2023","SE","Data Analyst","115934","USD","115934","US","US"
"2023","SE","Data Analyst","81666","USD","81666","US","US"
"2023","SE","Machine Learning Engineer","283200","USD","283200","US","US"
"2023","SE","Machine Learning Engineer","188800","USD","188800","US","US"
"2023","SE","Research Scientist","220000","USD","220000","US","US"
"2023","SE","Research Scientist","150000","USD","150000","US","US"
"2023","SE","Applied Scientist","192000","USD","192000","US","US"
"2023","SE","Applied Scientist","164000","USD","164000","US","US"
"2023","MI","Business Data Analyst","36000","USD","36000","GH","GH"
"2023","MI","NLP Engineer","2700000","INR","32834","IN","IN"
"2023","SE","Research Scientist","205640","USD","205640","US","US"
"2023","SE","Research Scientist","142600","USD","142600","US","US"
"2023","SE","Data Engineer","193200","USD","193200","US","US"
"2023","SE","Data Engineer","156400","USD","156400","US","US"
"2023","SE","Machine Learning Engineer","196000","USD","196000","US","US"
"2023","SE","Machine Learning Engineer","121000","USD","121000","US","US"
"2023","SE","Data Engineer","72000","USD","72000","AR","AR"
"2023","SE","Data Engineer","48000","USD","48000","AR","AR"
"2023","SE","Data Engineer","165000","USD","165000","US","US"
"2023","SE","Data Engineer","132300","USD","132300","US","US"
"2023","SE","Data Scientist","244000","USD","244000","CA","CA"
"2023","SE","Data Scientist","197000","USD","197000","CA","CA"
"2023","SE","Data Science Manager","328000","USD","328000","US","US"
"2023","SE","Data Science Manager","211000","USD","211000","US","US"
"2023","SE","Data Scientist","237000","USD","237000","US","US"
"2023","SE","Data Scientist","201450","USD","201450","US","US"
"2023","SE","ML Engineer","229000","USD","229000","US","US"
"2023","SE","ML Engineer","206000","USD","206000","US","US"
"2023","SE","Data Scientist","231000","USD","231000","US","US"
"2023","SE","Data Scientist","134000","USD","134000","US","US"
"2023","SE","ML Engineer","183750","USD","183750","US","US"
"2023","SE","ML Engineer","165400","USD","165400","US","US"
"2023","MI","Data Engineer","175000","USD","175000","US","US"
"2023","MI","Data Engineer","125000","USD","125000","US","US"
"2023","SE","Analytics Engineer","152900","USD","152900","GB","GB"
"2023","SE","Analytics Engineer","117700","USD","117700","GB","GB"
"2023","SE","Data Scientist","285800","USD","285800","US","US"
"2023","SE","Data Scientist","154600","USD","154600","US","US"
"2023","SE","Data Operations Engineer","289120","USD","289120","US","US"
"2023","SE","Data Operations Engineer","192400","USD","192400","US","US"
"2023","MI","Staff Data Analyst","179998","USD","179998","SA","SA"
"2023","EN","Applied Machine Learning Scientist","4000000","INR","48644","IN","DE"
"2023","MI","Data Scientist","35000","USD","35000","IN","IN"
"2023","SE","Data Engineer","230000","USD","230000","US","US"
"2023","SE","Data Engineer","166000","USD","166000","US","US"
"2023","MI","AWS Data Architect","258000","USD","258000","US","US"
"2023","SE","Data Scientist","225000","USD","225000","US","US"
"2023","SE","Data Scientist","156400","USD","156400","US","US"
"2023","SE","Data Engineer","190000","USD","190000","US","US"
"2023","SE","Data Engineer","150000","USD","150000","US","US"
"2023","SE","Data Scientist","196000","USD","196000","US","US"
"2023","SE","Data Scientist","121000","USD","121000","US","US"
"2023","SE","Data Scientist","219000","USD","219000","US","US"
"2023","SE","Data Scientist","141000","USD","141000","US","US"
